SampleID,ASF356,Acinetobacter,Acutalibacter,Aeromonas,Agathobaculum,Agrobacterium,Alistipes,Anaerobutyricum,Anaerosporomusa,Anaerostipes,Anaerotruncus,Aquabacterium,Arcanobacterium,Ascidiaceihabitans,Atopobium,Bacillus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Brevundimonas,Brochothrix,Brucella,CAG-56,CHKCI001,CHKCI002,Caecibacterium,Campylobacter,Candidatus_Actinomarina,Candidatus_Arthromitus,Caproiciproducens,Catellicoccus,Caulobacter,Cetobacterium,Chryseobacterium,Clostridioides,Clostridium,Colidextribacter,Corynebacterium,Croceibacterium,Cupriavidus,Cutibacterium,Cyanobium_PCC-6307,DTU089,Dechloromonas,Deinococcus,Delftia,Desulfovibrio,Elizabethkingia,Enterocloster,Enterococcus,Epulopiscium,Escherichia-Shigella,Exiguobacterium,Faecalibacterium,Flavobacterium,Flavonifractor,Fournierella,Fusibacter,Fusobacterium,GCA-900066575,Gemella,Genus_unassigned_0775e59cd173135c46460efc24f0c35a,Genus_unassigned_0c9e3ed50197a5f104e61cd0520fbb29,Genus_unassigned_20003ad708c4341bfb9325715e8a3a6e,Genus_unassigned_282df84e87013a21e2f3d41c9042f9d6,Genus_unassigned_569e41cdb450ced9aaf87abc387fc8f6,Genus_unassigned_5a64a6f1f4e7afd3bbbf171c5c35b46f,Genus_unassigned_6a4f354262a6fbad12de693585b4e7f1,Genus_unassigned_736f2237cf9ec2cfcaa5645263c92bca,Genus_unassigned_7b071d792fea09d90d9773096db4f8c3,Genus_unassigned_8ad1796f811039f7bae012f206c4d408,Genus_unassigned_8e450566af04da60335f56e9098b4eec,Genus_unassigned_8e7f285d81ef2b399b0301d21e6061e5,Genus_unassigned_9ccfad1833dbe06085dda16682bdb9ef,Genus_unassigned_9eb9acee9f8012d509191f395cd33680,Genus_unassigned_AM406458.1.1481,Genus_unassigned_DQ057389.1.1363,Genus_unassigned_DQ456474.1.1446,Genus_unassigned_DQ793870.1.1284,Genus_unassigned_DQ794370.1.1390,Genus_unassigned_EF025267.1.1453,Genus_unassigned_EU132593.1.1277,Genus_unassigned_EU537172.1.1382,Genus_unassigned_FJVJ01000015.3438.4940,Genus_unassigned_FN667181.1.1433,Genus_unassigned_GQ175371.1.1438,Genus_unassigned_GQ175468.1.1444,Genus_unassigned_HQ452859.1.1430,Genus_unassigned_HQ772504.1.1405,Genus_unassigned_JF145649.1.1306,Genus_unassigned_JN594631.1.1392,Genus_unassigned_JQ014317.1.1286,Genus_unassigned_JQ196333.1.1311,Genus_unassigned_KC108996.1.1244,Genus_unassigned_KC294021.1.1310,Genus_unassigned_KF003417.1.1415,Genus_unassigned_KP337928.1.1234,Genus_unassigned_KT026457.1.1220,Genus_unassigned_KX212257.1.1200,Genus_unassigned_KX225280.1.1202,Genus_unassigned_KY658480.1.1210,Genus_unassigned_MF498280.1.1204,Genus_unassigned_MH843493.1.1214,Genus_unassigned_Y18355.1.1409,Genus_unassigned_a3619e4bd3465b6a2aa9638acd081cd2,Genus_unassigned_a9f73cd1c850d7f999159ba5feabd9d6,Genus_unassigned_c51976b33e301cd0c39ff6780038cb3d,Genus_unassigned_ca53da738ef5a0dbe50fe54061231539,Genus_unassigned_cafeeea8a015957c63e8db16e70ed374,Genus_unassigned_cc71afec2b00c234459733299a21d5f5,Genus_unassigned_cf42d6ef5b5f01ff0a0a2bf5b533682e,Genus_unassigned_d27439ff64e05809b9e00cfa519cdcac,Genus_unassigned_e56acb09bca8725f6d206127a3189941,Genus_unassigned_e56b0756bf4106b0b7f14fa46e828c2a,Genus_unassigned_eb04e82f5de40a4c6ab43c4b470e4cba,Genus_unassigned_fc52caa7528d00b1f9ee139319dea276,H1,HT002,Hafnia-Obesumbacterium,Halomonas,Helicobacter,Hydrogenophilus,Incertae_Sedis,Intestinimonas,Klebsiella,Lachnospira,Lachnospiraceae_UCG-010,Lactobacillus,Lawsonella,Ligilactobacillus,Limosilactobacillus,Macrococcus,Mageeibacillus,Malacoplasma,Massiliomicrobiota,Mediterraneibacter,Megamonas,Merdibacter,Methanobrevibacter,Methylobacterium,Microbacterium,Monoglobus,Moraxella,Mycobacterium,Negativibacillus,Neorickettsia,Oceanivirga,Olsenella,Oscillibacter,Paenibacillus,Parabacteroides,Parvimonas,Pediococcus,Pedobacter,Peptoclostridium,Peptococcus,Peptoniphilus,Peribacillus,Phascolarctobacterium,Phyllobacterium,Porphyromonas,Prevotella,Prevotellaceae_Ga6A1_group,Prochlorococcus_MIT9313,Pseudoalteromonas,Pseudochrobactrum,Pseudoflavonifractor,Pseudolabrys,Pseudomonas,Psittacicella,Psychrobacillus,Pygmaiobacter,Ralstonia,Raoultella,Rhodococcus,Romboutsia,Rothia,Rubellimicrobium,Ruthenibacterium,Sarcina,Schaalia,Sedimentibacter,Sellimonas,Seongchinamella,Serratia,Shewanella,Shinella,Shuttleworthia,Sphingobacterium,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,Sulfurovum,Synechococcus_CC9902,Terrisporobacter,Thomasclavelia,Tissierella,Tumebacillus,Turicibacter,Tyzzerella,UCG-005,UCG-009,Varibaculum,Veillonella,Weissella,[Clostridium]_innocuum_group,[Ruminococcus]_gnavus_group
SRR7146702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,1,0,0,0,0,0,13,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,0,2565,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,134,0,0,6,0,0,3,0,0,36,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,28,0,0,0,317,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0
SRR7146703,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1522,0,0,0,0,13,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,264,0,0,0,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,112,244,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,90,0,0,0,0,0,14,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,244,0,0,0,0,0,0
SRR7146704,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,2962,0,12,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,1,7,0,5,0,0,0,12,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0,88,0,877,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,27,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
SRR7146705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,135,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SRR7146707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,33,0,0,0,0,0,0,21,0,116,0,24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,82,0,0,283,0,0,0,0,0,0,0,0,0,0,0,2181,0,0,0,1311,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
SRR7146710,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,78,1541,0,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,22,0,0,1450,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,31,0,0,0,0,10,0,0,0,0,0,0,0,3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
SRR7146711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,3909,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
SRR7146713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,449,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,23,0,298,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,39,0,0,0,12,0,0,0,0,899,0,0,0,0,0,0,0,8,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
SRR7146714,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,8,0,0,0,0,0,11,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,10,0,0,0,0,0,0,18,0,0,0,136,0,18,0,0,0,0,0,171,0,0,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,109,0,0,2,0,0,0,0,0,101,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,40,28,0,0,0,0,0,3,39,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,4,0,0,237,0,0,0
SRR7146716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,126,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,15,0,5,0,0,0,51,0,9,0,0,0,494,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1135,0,7,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,61,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0
SRR7146717,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,39,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1615,0,8,0,0,0,9,0,70,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,125,0,20,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,98,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,3,117,0,0,0
SRR7146718,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,682,0,0,0,0,6,0,0,0,0,0,62,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,0,0,0,18,0,0,50,0,0,21,710,0,4,0,5,0,70,0,31,0,0,0,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,562,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,21,94,41,0,0,0,0,0,10,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,212,0,0,0,0,0,0,0,0,0,0,3,721,0,0,0
SRR7146719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,39,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,117,0,211,0,24,0,39,84,0,0,577,0,88,0,0,0,62,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,73,0,0,23,0,539,0,0,0,0,0,15,0,0,22,0,0,0,0,0,11,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,18,0,90,0,18,214,208,0,0,0,0,0,9,43,0,0,0,0,0,0,176,0,0,0,11,0,0,0,0,0,0,0,4,0,3,16,248,0,0,0,22,0,0,0,0,9,0,0,790,0,0,0
SRR7146720,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,29,0,0,0,0,0,55,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,95,0,0,0,1776,0,0,0,4,0,0,0,0,0,3,0,11,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,0,0,4,0,116,0,0,0,0,0,10,7,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,5,14,0,5,0,0,18,5,0,0,0,0,0,9,818,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,57,0,0,0,0,0,0,0,0,16,0,0,176,0,0,0
SRR7146721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,66,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,195,0,36,0,0,0,2,0,43,0,0,0,11,143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,17,0,101,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,565,357,0,0,0,0,0,0,6,23,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,438,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,0
SRR7146723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,11,0,58,0,0,0,0,0,189,0,5,0,111,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,36,186,0,0,0,0,0,0,122,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,13,0,90,241,483,0,0,0,0,0,44,0,0,0,0,0,1338,0,0,0
SRR7146724,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,11,0,0,0,0,0,74,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,41,0,0,0,2692,0,5,0,0,0,0,0,7,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503,0,0,1,0,456,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,296,0,1,0,73,9,0,0,0,47,1,0,0,0,0,0,0,14,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0
SRR7146725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4325,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60,0,8,0,44,0,0,0,0,0,0,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,4,0,14,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,28,110,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0
SRR7146726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,3,0,0,0,0,0,43,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,21,12,0,0,4,14,3,0,0,0,10,0,0,0,0,5,503,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,274,0,0,0,0,0,0,0,0,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,14,0,6,12,0,0,0,0,0,0,0,2893,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,14,39,0,0,0
SRR7146727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,23,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1665,0,3,7,0,0,11,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,7,0,187,6,7,0,0,0,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0
SRR7146728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,13,0,0,0,0,0,0,909,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,95,0,0,0,0,0,2,12,5,0,5,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,70,0,0,6,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,300,12,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0
SRR7146729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0,4,9,0,0,0,13,0,4,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1497,0,0,299,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,2756,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
SRR7146730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,2114,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,361,0,0,8,0,0,11,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0
SRR7146731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,134,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,255,0,0,0,0,0,0,0,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7146732,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,19,0,0,0,0,0,0,0,0,0,0,638,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,23,42,0,0,15,93,193,0,5,0,17,0,0,0,229,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,20,0,0,0,0,0,0,46,88,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,89,16,2038,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0
SRR7146733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,0,100,3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,54,0,25,0,0,0,0,17,0,0,16,0,0,0,4,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,68,0,0,764,0,10,0,0,0,0,0,3,0,0,26,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,1,0,5,0,0,0,0,147,0,0,0,0,0,0,0,9,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0
